timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533260490228756,1,18,29,-7,-10,-4,-3,5
1533260490228756,-5,-24,-14,1,2,-3,0,-7
1533260490241763,-2,1,12,31,-1,0,0,-1
1533260490241763,4,4,54,14,-1,3,1,0
1533260490242763,8,-20,-29,-38,-4,0,1,0
1533260490242763,-6,-9,24,-3,-4,2,1,-1
1533260490265765,4,-5,36,15,4,0,1,-1
1533260490265765,1,-11,-26,7,0,2,0,-3
1533260490267791,-1,26,-36,-12,-4,-2,-1,-1
1533260490267791,6,-4,30,-13,2,-1,0,1
1533260490278826,10,44,-21,-9,1,3,1,4
1533260490278826,-1,-5,12,-6,-2,-2,-1,-3
1533260490280781,-9,8,16,21,-1,1,-1,-4
1533260490280781,2,29,-6,4,-3,-6,0,-1
1533260490301834,-4,14,-18,-7,3,-2,-1,-2
1533260490301834,-4,7,23,-21,-4,-1,-1,0
1533260490302835,0,2,24,4,-2,-2,-4,-2
1533260490302835,1,-8,-30,-21,-5,-3,-2,-2
1533260490315871,-2,-12,-17,20,3,3,-1,-2
1533260490315871,-2,-8,-11,2,0,-2,-2,0
1533260490323900,-3,-2,8,-8,-3,-3,0,-3
1533260490323900,-7,11,22,-2,-1,-3,-3,-1
1533260490346916,-4,-18,-58,-23,-2,-4,-1,-2
1533260490346916,2,20,29,15,3,-2,0,3
1533260490347882,-2,-10,-27,-3,0,-2,-2,-2
1533260490347882,0,18,25,14,-6,-3,-2,-1
1533260490361893,1,-3,2,9,9,1,-1,-1
1533260490361893,-4,-18,24,24,0,-2,-2,-5
1533260490362892,-1,13,7,4,-1,1,0,-1
1533260490362892,1,-4,-45,-8,-1,-1,-1,-1
1533260490374901,-5,-9,32,-15,-6,-6,-2,-2
1533260490374901,1,7,-11,12,-4,-1,-1,-1
1533260490383954,2,4,20,-9,-3,-2,0,-2
1533260490383954,4,17,16,1,-2,0,-1,-2
1533260490398966,-6,-4,-47,-5,-7,-3,-4,-5
1533260490398966,-2,8,23,0,0,-1,0,-1
1533260490420978,2,0,-8,3,2,1,0,-1
1533260490420978,2,-1,0,-27,-4,-2,-2,2
1533260490436989,-3,-5,-3,17,2,-3,0,1
1533260490436989,0,-3,23,-15,-15,2,-2,-1
1533260490437975,-3,-7,-3,21,9,2,-2,0
1533260490437975,2,-1,2,12,2,0,1,0
1533260490443995,0,-7,35,-8,6,3,-1,0
1533260490443995,1,-4,-26,-1,-4,-2,-2,0
1533260490445997,4,0,99,4,-1,3,2,0
1533260490445997,-14,-53,-86,-22,-27,-17,-10,-14
1533260490460040,11,29,105,4,2,2,3,2
1533260490460040,-10,-32,-83,-14,-5,-7,-4,-4
1533260490465010,-8,-12,18,-28,-5,-3,-3,-4
1533260490465010,5,29,69,13,13,7,5,6
1533260490482015,-4,-39,-21,-1,-12,-5,-1,-7
1533260490482015,0,17,36,6,7,4,1,-9
1533260490483025,-3,-42,-9,22,1,0,-1,1
1533260490483025,-2,6,-1,-2,3,1,-1,0
1533260490504032,9,-4,-14,-9,-2,1,0,-3
1533260490504032,-3,36,27,25,7,2,3,4
1533260490506022,6,-9,-64,-28,-4,-2,1,-3
1533260490506022,-1,3,-1,20,0,1,-2,-2
1533260490518032,-2,10,99,18,-3,-2,-1,3
1533260490518032,0,-19,-94,-11,-5,-3,-2,0
1533260490533056,-2,15,-20,-25,0,0,0,1
1533260490533056,1,5,45,1,0,0,0,2
1533260490542062,-4,-6,-58,11,-1,-2,-3,-1
1533260490542062,3,5,72,7,6,1,0,3
1533260490543049,-7,-3,-52,-3,-6,-3,-2,-4
1533260490543049,0,18,22,-16,-1,-1,-1,1
1533260490564155,-6,-12,-23,11,1,1,0,-3
1533260490564155,3,3,32,2,1,-1,-1,0
1533260490566123,1,0,-30,-4,-3,-3,-1,1
1533260490566123,0,-23,-20,-15,-1,-1,-2,-1
1533260490578131,-4,-8,-28,-18,-8,-5,-4,-2
1533260490578131,3,1,-14,-10,6,2,1,1
1533260490585120,3,22,22,10,-3,1,1,-1
1533260490585120,-3,26,-30,37,2,-1,-1,-4
1533260490616157,1,28,27,-16,-6,-3,-1,-2
1533260490616157,-6,6,18,-22,-7,-4,-3,-4
1533260490618143,-3,-13,-20,27,5,-3,-3,0
1533260490618143,-1,-19,7,-34,5,-1,-1,-3
1533260490624162,2,-7,44,9,-4,2,0,0
1533260490624162,0,-11,0,-35,-11,-4,-3,-2
1533260490626164,-4,-3,25,26,-3,-3,-1,-2
1533260490626164,1,-7,4,10,6,-3,-2,1
1533260490638172,-2,-2,-26,-7,3,3,1,0
1533260490638172,-3,-15,66,1,-3,-3,-1,-2
1533260490647226,1,12,-37,-39,-8,3,1,0
1533260490647226,-3,-5,13,5,-2,-5,0,-2
1533260490661231,2,-2,-51,-20,-6,-2,-3,-1
1533260490661231,2,1,7,31,3,2,1,0
1533260490663228,-1,2,15,-1,-5,-4,-2,-1
