timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533861133603292,0,3,-24,-11,-1,0,0,-3
1533861133605291,-1,-6,-23,-12,-2,0,-2,-1
1533861133605291,-3,1,19,21,1,-6,-3,-2
1533861133617258,0,-4,19,-3,-2,-1,0,1
1533861133617258,0,9,-24,5,-5,0,0,-3
1533861133624240,3,1,19,15,14,0,-2,0
1533861133624240,-6,-14,-46,-40,-21,-4,0,-1
1533861133641398,-5,-13,15,3,-6,-2,-3,-1
1533861133641398,-3,1,4,-6,-6,-2,-2,-3
1533861133642188,-3,4,-14,12,6,-3,-1,-2
1533861133642188,2,1,8,-12,4,3,-1,-1
1533861133663131,1,1,5,2,1,3,-2,-1
1533861133663131,-1,-3,-11,39,8,-3,-1,2
1533861133665128,0,-2,6,-45,-9,1,-2,-2
1533861133665128,-1,4,8,14,-3,-1,-2,-1
1533861133678093,0,4,2,-16,-1,-2,0,-1
1533861133678093,-3,-4,7,-3,3,3,-1,-1
1533861133685074,-1,-4,7,12,-1,0,-2,-1
1533861133685074,0,2,9,9,4,-1,0,2
1533861133701068,-3,-5,-10,3,2,-1,0,-2
1533861133701068,0,-5,-3,-6,-4,-2,-1,3
1533861133702028,0,0,-2,0,-6,-1,-1,-2
1533861133702028,-3,-4,-3,-5,7,-2,0,1
1533861133722976,-2,-4,-16,3,1,-1,-1,-3
1533861133722976,3,3,79,-11,-3,0,-1,-2
1533861133724967,-3,2,29,15,3,-2,0,0
1533861133724967,-1,-9,16,-23,-2,0,-2,0
1533861133737936,-3,-9,-65,-16,-16,-3,-3,-1
1533861133737936,-5,-5,-23,12,-3,-2,-4,-2
1533861133744913,-1,-3,-8,-2,4,0,0,1
1533861133744913,3,5,12,3,0,2,0,-1
1533861133761039,1,1,21,7,3,3,2,1
1533861133761039,-2,-5,-32,-3,1,-3,1,-1
1533861133762867,-1,4,0,-35,-10,1,-1,0
1533861133762867,0,1,-19,14,1,1,0,-2
1533861133783810,-4,-1,16,0,2,-2,-1,1
1533861133783810,0,-2,-5,-6,-2,1,-1,-1
1533861133784807,0,-1,2,19,0,2,-2,-1
1533861133784807,0,3,0,0,1,-2,0,-3
1533861133796775,-2,1,18,2,-1,-1,0,-1
1533861133796775,2,11,-10,-12,-4,-1,-3,-5
1533861133805751,-2,-15,13,17,4,-2,0,-2
1533861133805751,-3,-1,-5,-10,-9,-3,1,0
1533861133820713,0,-2,6,13,6,-1,-4,-2
